,_c0,_c1,_c2,_c3,_c4,_c5,_c6,_c7,_c8,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,_c49,_c50,_c51,_c52,_c53,_c54,_c55,_c56,_c57,_c58,_c59,_c60,_c61,_c62,_c63,Label
51,137.19,130.57,157.66,156.22,171.43,203.73,170.29,154.48,146.65,126.45,138.69,158.12,149.03,173.8,171.4,143.95,182.61,155.27,138.34,161.93,164.16,138.14,131.91,136.62,195.93,169.27,134.53,147.89,174.45,156.44,124.3,130.01,184.12,177.85,153.33,140.83,163.38,159.79,139.07,136.15,158.79,168.79,157.79,148.84,159.82,166.78,163.78,166.43,153.62,164.44,157.75,161.06,163.13,163.59,168.97,169.05,145.39,132.06,150.88,170.1,176.59,183.41,150.89,150.55,0
52,137.36,150.96,191.75,188.32,172.79,150.7,124.5,131.37,136.47,158.59,174.53,195.29,212.05,171.18,146.59,148.6,145.12,137.59,153.84,181.81,206.16,184.83,153.1,158.94,186.27,158.59,143.77,172.49,178.62,159.75,163.64,149.81,175.26,175.77,160.55,137.63,142.38,148.38,158.36,171.77,147.48,160.07,150.31,130.59,123.18,142.64,156.75,179.08,148.78,132.37,127.7,117.93,128.83,152.05,169.45,181.69,195.0,166.71,142.92,123.13,151.85,178.22,170.98,154.88,0
53,137.38,141.6,156.47,151.22,138.17,121.09,116.43,114.0,126.96,154.54,177.07,164.78,119.39,138.58,145.94,119.07,130.33,142.64,147.84,145.19,121.32,151.82,149.67,117.28,129.85,127.5,120.93,118.84,127.9,155.51,161.85,139.0,133.47,142.95,147.95,124.39,132.56,157.32,155.47,145.26,140.3,134.18,149.56,130.96,121.41,119.46,116.16,128.93,150.51,129.48,102.6,107.95,115.77,133.06,130.58,125.94,139.41,135.18,110.76,104.7,127.58,163.06,167.79,133.96,0
54,137.44,157.09,182.69,196.9,164.3,175.15,178.97,160.1,127.85,151.12,182.93,190.76,170.14,187.87,187.08,172.15,136.67,137.09,147.73,148.1,143.1,165.31,170.41,154.18,163.62,182.36,164.12,146.69,154.33,151.15,147.32,153.13,194.8,200.95,172.14,163.66,184.37,163.15,138.18,156.3,184.84,177.49,167.39,158.14,155.27,172.2,168.04,154.45,153.39,153.07,172.93,181.42,179.67,166.45,160.82,174.34,148.51,160.25,164.8,183.31,201.09,187.35,153.69,160.32,0
55,138.14,172.41,162.99,129.7,152.22,182.36,181.7,142.23,139.73,166.67,163.48,140.97,157.55,174.1,174.55,150.43,175.92,168.23,132.58,134.64,154.13,155.84,138.49,151.67,179.55,196.95,168.35,126.36,143.52,141.61,121.98,147.58,148.36,179.29,186.36,156.06,126.66,147.72,141.85,119.21,155.16,159.77,183.27,211.04,172.79,152.67,160.79,159.91,145.87,152.03,173.86,196.03,177.18,151.73,162.38,177.14,123.73,156.45,156.91,163.8,181.59,193.77,194.43,184.73,0
56,138.3,164.73,171.12,151.38,148.35,172.12,174.88,146.53,138.64,164.9,183.34,181.49,146.14,153.9,159.17,126.09,124.51,151.5,171.08,183.12,155.87,149.12,170.27,144.41,114.46,121.37,142.89,154.43,141.45,144.47,145.7,130.1,148.07,136.46,124.78,112.85,97.948,118.87,146.1,169.77,138.25,140.85,113.04,84.125,81.344,114.28,152.98,176.62,129.86,149.63,130.72,105.95,96.826,108.49,128.57,137.35,139.07,158.7,151.26,149.82,124.88,113.44,119.24,107.42,0
57,138.37,128.36,147.69,147.41,148.43,166.31,188.19,180.85,167.7,120.82,126.88,134.46,155.49,175.35,191.98,193.13,166.01,142.63,119.96,122.46,144.63,165.83,178.72,185.19,153.36,156.09,139.16,138.08,149.51,168.81,179.77,179.54,137.16,131.1,133.42,147.95,170.38,181.39,176.42,165.19,126.39,119.52,112.63,130.66,158.68,157.39,160.77,183.04,140.84,153.73,118.62,107.24,121.59,127.12,142.78,168.32,167.75,170.13,145.71,123.83,111.24,120.66,139.43,155.8,0
58,139.11,131.09,135.86,138.26,139.32,129.36,127.15,128.16,140.02,151.06,168.77,156.14,128.71,110.57,117.96,149.47,152.53,144.81,140.53,150.9,165.09,157.8,134.86,146.87,176.11,164.13,122.04,133.73,158.68,163.7,162.4,158.72,165.85,181.1,154.54,130.37,129.67,140.72,163.67,169.98,160.5,162.5,163.92,145.86,136.89,156.17,171.61,167.91,178.6,152.63,133.9,143.11,153.72,166.72,165.04,158.55,166.09,170.24,144.19,135.49,144.69,153.24,131.67,117.37,0
59,140.06,160.04,186.07,170.71,158.59,149.36,120.46,107.76,137.16,160.7,188.36,182.88,154.25,134.01,127.99,103.42,152.37,150.03,150.14,169.53,160.34,149.5,137.48,108.39,162.08,158.15,129.21,123.13,135.5,140.43,144.32,131.91,132.43,146.51,137.51,117.99,125.84,142.31,171.68,166.59,73.769,98.026,125.97,143.07,150.53,146.68,174.56,174.36,112.96,116.22,122.15,126.95,138.61,147.25,157.79,170.13,133.74,125.17,118.13,121.13,125.22,137.77,143.07,152.65,0
60,140.21,139.54,136.29,139.72,153.04,134.62,111.2,140.43,102.06,110.91,134.72,162.48,180.96,163.75,108.38,104.41,127.41,133.64,137.52,136.34,142.65,138.49,110.66,104.86,142.67,147.33,159.01,138.86,117.3,120.22,125.67,107.78,110.27,157.01,168.96,141.89,122.81,154.82,163.81,117.23,143.17,162.58,141.03,117.29,122.34,139.87,158.58,132.85,156.85,173.81,173.59,142.85,118.76,119.41,139.67,131.38,118.41,128.63,144.42,163.24,152.22,124.25,133.51,123.61,0
61,140.24,145.79,124.4,148.73,177.53,166.06,137.33,109.63,142.34,118.08,113.52,148.14,181.59,190.07,169.79,121.19,159.94,129.01,132.0,133.22,140.23,142.2,135.69,148.59,134.54,108.73,120.15,128.18,138.55,127.93,136.07,161.0,116.45,113.86,109.35,128.21,159.13,168.69,149.78,135.34,127.21,129.31,130.98,149.35,157.87,155.85,143.29,121.7,161.8,143.14,129.25,144.96,141.66,146.46,166.9,169.79,168.97,132.2,131.57,138.23,135.62,140.99,150.39,160.62,0
62,140.38,171.58,156.72,113.99,91.445,104.73,133.37,152.3,138.56,141.21,133.35,129.43,150.28,156.36,146.27,154.39,148.64,121.49,115.76,118.52,152.87,184.49,186.43,164.99,149.77,151.99,163.49,144.31,135.7,151.68,163.16,154.34,134.35,149.94,172.91,179.07,138.33,110.86,127.68,142.58,134.68,141.98,157.05,175.6,146.31,98.111,86.816,110.36,166.41,154.53,159.31,173.08,186.36,147.35,85.71,88.034,159.04,160.15,156.03,147.13,172.52,151.17,98.436,102.51,0
63,140.63,135.53,128.13,143.55,160.71,155.09,165.84,145.05,127.04,137.58,137.04,154.76,164.81,137.26,116.83,132.49,118.22,154.11,166.32,182.45,173.89,136.3,123.84,140.87,120.04,138.13,152.13,168.46,159.32,124.97,123.99,139.88,110.25,123.22,157.16,164.31,156.73,152.09,136.63,131.61,113.78,133.84,148.01,148.22,140.9,156.74,165.69,163.94,108.44,122.84,145.98,147.79,150.1,160.01,160.26,168.08,113.64,131.06,152.46,159.51,156.67,148.49,149.36,142.84,0
64,140.66,127.97,133.36,121.82,124.07,134.39,142.58,159.76,140.25,141.2,136.46,134.63,143.45,140.5,124.86,119.18,139.12,140.24,135.91,131.2,142.07,158.2,143.1,117.68,136.09,131.76,131.01,118.47,118.99,140.43,130.53,117.07,166.43,144.59,129.6,125.13,116.87,110.52,104.12,116.04,163.38,156.96,125.19,110.68,101.38,100.27,112.52,129.78,137.74,121.92,105.13,102.89,110.92,106.46,106.53,121.32,142.7,95.158,95.707,121.56,137.14,115.27,93.919,111.25,0
65,140.75,133.57,136.34,148.87,171.14,183.19,171.02,171.14,158.42,147.6,135.01,156.21,164.74,169.55,170.77,182.31,157.56,159.14,152.51,174.4,173.78,170.05,166.06,174.8,146.5,167.54,161.78,162.39,168.36,160.45,156.34,165.56,147.93,157.81,176.92,154.75,165.19,148.88,150.94,165.52,160.42,157.63,153.65,137.04,157.12,169.4,170.05,178.68,143.69,158.78,144.86,126.66,148.95,179.05,173.61,163.2,156.02,160.06,153.22,152.93,148.44,167.59,169.62,141.28,0
66,141.03,144.65,128.06,131.31,143.09,153.22,172.02,155.12,171.92,170.97,162.97,133.6,136.11,163.64,169.4,151.82,193.96,203.85,179.73,162.52,156.94,169.67,157.52,128.78,187.34,196.96,159.08,139.59,146.6,169.72,175.07,149.62,147.04,171.86,176.1,142.61,124.02,143.65,149.52,145.24,134.34,170.65,188.7,172.4,133.69,121.05,104.41,125.91,147.47,170.91,178.56,182.13,180.87,148.67,107.2,128.97,165.57,143.24,138.64,153.19,169.28,166.8,139.51,154.33,0
67,141.48,142.39,156.21,171.99,163.63,160.11,161.21,180.25,158.17,165.11,163.66,188.8,196.31,155.93,144.13,165.39,160.33,194.08,179.87,186.71,190.81,147.46,154.92,182.48,140.99,183.15,192.28,177.4,156.13,129.72,154.36,204.98,180.06,168.31,181.13,171.13,139.62,134.2,152.39,164.88,173.7,148.17,168.66,170.14,153.45,152.66,168.6,137.82,146.01,127.9,147.82,178.41,165.47,146.36,173.79,181.34,164.52,163.4,156.46,153.75,137.72,153.94,179.31,201.86,0
68,141.67,164.77,170.82,154.59,174.57,167.13,130.68,119.83,138.05,134.41,139.5,157.7,185.49,172.17,137.44,121.65,132.07,102.23,113.74,145.0,169.21,172.26,149.94,155.44,121.16,114.33,141.16,166.14,177.47,152.36,128.11,149.39,135.8,130.67,143.38,142.6,150.76,134.61,130.04,141.93,160.68,134.65,125.17,136.7,124.54,104.23,145.07,167.84,167.7,155.3,146.42,156.97,142.1,114.98,136.77,162.18,167.0,140.25,139.53,145.66,133.51,151.78,163.21,126.53,0
69,142.17,135.55,151.57,154.02,147.2,166.08,153.87,132.77,158.86,126.29,138.17,147.35,147.38,166.78,186.77,161.38,142.52,114.28,131.64,153.94,164.43,159.65,167.03,180.47,157.01,138.48,133.91,159.93,157.97,147.4,138.58,153.52,136.66,142.59,152.35,168.3,135.57,119.14,140.83,168.32,106.7,123.7,161.02,187.48,143.47,97.988,120.78,145.84,113.81,108.23,132.73,157.98,129.67,109.05,111.22,128.06,119.75,102.6,124.53,164.0,152.3,112.36,109.7,152.66,0
70,142.28,155.26,162.11,150.57,135.04,143.17,156.58,183.7,166.96,180.9,148.07,129.26,127.8,149.54,162.44,184.03,167.1,178.77,149.91,119.95,138.14,165.49,160.1,158.14,144.2,164.59,163.68,134.32,144.6,149.4,127.33,129.08,129.29,155.42,155.0,139.19,149.3,159.73,140.87,138.68,154.22,175.22,158.02,140.09,149.29,157.9,158.43,143.68,142.69,174.19,172.16,149.86,152.81,160.98,145.95,132.98,135.31,156.74,165.21,149.05,155.54,151.71,129.14,140.68,0
71,143.01,150.6,160.42,160.71,164.4,152.44,153.82,142.38,121.96,134.68,145.74,164.03,181.31,169.5,157.71,155.43,114.25,135.27,140.18,149.3,165.4,178.53,151.04,133.43,104.48,117.84,123.27,131.3,154.31,161.38,147.88,142.54,129.23,122.44,106.0,117.11,148.51,158.39,137.21,149.14,145.06,131.68,126.88,144.93,148.47,155.14,162.95,163.81,114.44,124.9,139.49,163.36,145.36,152.76,173.18,184.9,116.58,115.72,136.69,162.22,158.65,164.19,158.31,164.26,0
72,143.11,161.0,176.77,180.93,163.86,154.71,163.38,136.78,145.22,163.77,175.48,180.89,164.25,164.27,166.34,137.65,144.24,151.36,147.3,168.55,183.47,187.66,161.4,140.68,136.56,153.17,154.49,155.26,182.61,177.99,144.08,151.35,153.71,170.51,180.72,169.04,179.03,159.59,125.31,127.24,159.99,139.96,149.99,158.68,162.12,179.15,191.69,183.31,152.89,147.26,162.06,171.7,148.25,165.92,178.28,192.62,150.96,169.06,175.38,179.82,163.99,153.41,159.92,152.65,0
73,143.26,134.57,133.1,159.86,190.25,172.6,152.12,171.38,109.69,113.45,117.33,131.89,151.75,150.64,166.19,197.94,117.58,126.5,109.29,116.47,145.82,161.21,169.43,190.33,139.19,125.26,113.11,141.1,176.93,195.65,176.89,165.36,170.89,162.1,120.87,130.12,168.98,193.73,166.84,144.85,202.27,204.0,146.41,120.15,150.25,163.72,157.13,172.55,201.05,190.06,155.83,136.63,136.17,154.98,143.55,145.42,180.25,157.58,165.33,179.83,173.21,177.5,152.09,148.06,0
74,143.48,164.8,182.2,171.94,134.36,118.48,125.83,141.31,171.25,173.58,175.76,173.51,144.93,130.0,139.25,137.93,163.3,158.34,155.23,171.33,169.07,164.33,175.84,161.52,145.38,150.69,162.8,176.23,184.36,158.76,157.07,148.09,150.23,167.6,160.58,173.96,177.95,142.76,135.36,129.4,139.67,147.78,156.73,167.63,160.35,145.69,139.1,140.32,107.92,142.26,168.5,166.89,148.34,172.67,174.06,159.84,136.2,141.85,156.54,155.69,143.51,169.38,167.57,127.49,0
75,143.84,156.07,140.1,142.7,145.02,116.08,121.57,148.51,173.4,185.34,163.95,138.01,132.07,117.32,106.2,120.47,160.26,178.36,167.94,138.98,143.48,153.71,131.26,127.18,145.1,134.36,131.61,133.95,153.87,171.4,155.22,134.62,169.88,145.04,127.56,139.1,142.27,149.61,146.04,131.99,148.13,151.4,159.15,160.53,139.53,140.67,159.58,161.22,132.62,135.01,157.87,168.37,150.19,152.21,172.39,185.43,111.0,135.48,168.38,173.52,178.33,179.21,166.29,159.37,0
76,145.65,166.33,179.45,173.22,153.89,164.77,170.96,166.75,158.37,153.69,161.4,167.14,149.32,162.17,181.05,167.5,168.07,158.56,140.9,153.04,159.88,163.74,181.71,174.71,142.45,159.22,150.01,151.53,169.47,157.62,175.58,191.9,154.84,163.03,156.54,131.54,159.47,166.12,168.16,176.15,157.09,172.5,170.55,145.14,139.91,169.3,174.56,166.79,151.15,167.2,168.29,147.09,140.91,159.2,163.18,153.89,156.65,156.84,172.69,155.46,155.6,166.71,171.41,144.64,0
77,145.96,140.31,126.34,113.12,118.66,140.33,139.9,139.51,168.7,149.54,149.38,147.88,129.45,143.81,131.18,120.76,172.49,152.75,148.41,153.47,139.24,138.86,143.44,117.8,156.93,145.75,133.26,146.65,162.72,156.35,131.51,136.35,151.53,143.73,127.52,140.33,168.8,163.12,136.13,150.21,148.94,173.1,158.82,137.21,154.26,160.58,142.27,141.34,148.79,165.43,159.23,133.41,127.64,158.22,171.77,152.2,121.89,125.42,146.03,142.27,127.53,141.77,160.67,159.55,0
78,146.25,126.94,126.22,152.53,173.78,170.39,145.41,153.12,153.34,150.47,145.26,138.78,153.35,162.21,167.94,158.97,146.97,164.57,164.46,147.59,160.32,158.71,153.71,165.12,135.65,144.34,145.69,164.76,182.15,190.79,166.7,144.13,139.73,138.38,129.39,156.91,193.68,203.86,184.77,141.77,150.83,148.38,144.74,143.22,174.64,190.12,170.69,156.21,152.59,150.25,159.47,171.93,169.99,150.36,140.58,141.95,148.25,140.35,146.8,180.32,192.5,144.74,124.94,124.79,0
79,146.52,137.38,153.35,165.02,174.92,163.13,169.36,168.92,162.99,156.81,158.55,177.19,172.84,156.27,175.36,173.33,137.92,129.62,156.78,187.4,165.79,142.74,169.69,177.39,127.12,122.99,155.67,161.07,134.65,146.63,170.84,164.86,147.23,129.21,156.53,164.01,138.57,145.07,155.86,146.49,145.2,137.3,156.31,167.95,156.71,166.07,164.76,153.04,155.82,159.63,168.06,166.98,169.34,181.84,165.01,154.64,157.05,172.06,181.59,182.11,167.21,158.39,142.02,149.36,0
80,146.6,155.86,132.35,110.78,136.15,167.51,157.67,143.4,128.79,131.22,114.21,116.68,127.76,141.54,145.87,141.49,132.61,129.33,137.52,129.06,121.81,130.45,124.56,133.45,137.94,146.35,152.85,150.17,132.84,144.17,142.58,131.34,132.35,156.59,155.51,149.72,132.2,114.09,128.86,156.86,144.02,160.86,168.25,154.61,130.66,101.09,121.41,152.67,139.37,140.43,144.47,124.63,116.19,108.16,121.57,138.59,110.73,112.29,123.04,106.96,110.13,151.87,176.93,171.32,0
81,146.9,155.32,150.87,149.53,178.54,186.93,165.21,155.11,163.27,159.96,153.78,151.94,170.93,155.36,158.36,181.14,154.49,134.14,150.87,173.46,178.42,185.71,161.19,171.14,162.18,129.48,120.18,137.28,155.9,169.05,176.33,176.87,176.19,155.59,142.37,148.94,132.35,147.06,162.0,176.59,177.59,164.78,161.71,171.45,164.21,170.13,152.54,163.6,139.26,145.81,166.25,163.6,164.46,186.03,171.79,144.69,143.34,145.6,165.13,173.37,180.74,183.42,169.6,149.65,0
82,147.02,126.35,164.98,184.17,198.4,169.03,118.86,134.51,143.7,130.38,160.55,175.38,169.28,150.71,126.48,117.48,143.6,119.78,115.25,157.85,181.18,166.31,149.98,134.82,181.03,165.91,139.44,154.51,173.91,161.35,151.38,148.9,155.0,167.97,164.75,150.8,141.23,146.63,155.6,162.5,137.48,160.11,174.49,162.01,132.7,149.61,169.65,166.89,116.74,134.28,134.92,140.92,154.06,152.94,154.06,158.82,127.61,91.873,109.33,142.36,166.5,170.65,138.59,141.25,0
83,147.43,164.2,134.71,119.22,138.51,170.16,182.54,189.4,177.4,178.65,160.19,132.24,139.19,150.91,177.03,180.37,122.64,150.6,145.88,113.42,109.29,119.99,154.18,157.22,89.948,89.447,109.19,104.87,92.764,100.05,144.23,145.74,91.38,90.859,120.81,116.21,123.0,118.44,125.59,128.14,108.27,102.91,110.64,119.75,132.01,128.01,116.4,124.71,98.372,88.199,106.01,138.54,131.18,128.5,138.6,153.87,92.421,106.02,99.038,103.2,113.21,119.19,143.44,158.2,0
84,147.76,122.75,135.32,169.49,158.09,151.64,174.26,191.46,179.12,128.29,103.54,125.56,120.75,131.04,165.75,187.49,150.24,120.76,101.4,122.77,126.56,125.11,147.5,155.43,140.9,132.14,133.19,149.02,147.14,136.2,135.44,123.62,134.17,130.17,121.71,127.3,137.26,148.65,168.77,162.75,143.51,146.09,143.43,127.39,141.26,156.86,174.33,187.61,135.32,165.92,185.39,161.63,141.52,140.54,153.09,175.33,166.18,164.64,165.03,167.13,158.14,131.26,136.42,160.58,0
85,147.81,133.2,129.53,166.72,180.2,174.76,167.32,134.31,114.76,112.7,134.37,159.13,176.75,161.74,135.78,112.44,100.46,116.41,139.2,146.2,134.87,123.2,121.22,137.63,115.54,136.85,128.4,120.66,99.844,91.872,131.31,155.56,129.61,150.94,127.6,101.22,84.4,81.279,113.49,136.62,127.8,114.5,112.35,105.01,104.9,114.36,135.48,150.56,102.24,102.57,129.34,142.16,138.89,123.53,143.47,142.92,88.655,105.26,119.75,138.99,147.35,132.64,121.38,114.47,0
86,147.96,120.43,151.12,171.8,159.33,165.5,157.8,146.28,189.86,152.51,140.44,145.09,143.72,162.85,168.81,140.77,181.34,207.93,205.75,149.23,121.92,135.67,136.87,124.38,167.42,183.01,198.87,177.04,162.57,180.31,162.09,137.37,163.0,171.25,169.03,166.27,185.44,200.78,165.45,147.37,157.48,145.97,149.33,174.07,199.02,176.13,132.96,145.92,140.49,139.27,128.95,156.94,173.45,158.62,146.36,151.58,136.71,121.39,108.25,123.11,150.81,179.5,197.18,185.15,0
87,147.97,151.98,115.66,97.111,122.94,141.03,171.17,177.33,158.14,139.15,136.44,124.31,109.6,108.21,139.56,175.48,139.56,134.92,150.0,138.92,110.71,99.319,118.32,154.78,158.31,139.65,121.92,118.77,132.51,121.35,132.36,163.38,166.99,152.96,124.5,131.94,147.39,134.02,117.34,131.9,140.79,127.61,136.85,152.17,130.22,133.21,130.77,122.11,169.98,132.39,128.86,140.03,117.99,127.65,130.09,150.22,151.12,125.73,112.45,103.68,122.58,148.33,137.37,150.63,0
88,148.58,136.97,151.9,149.44,169.3,171.1,145.04,138.64,152.91,152.28,166.45,149.35,160.52,152.13,127.74,135.66,138.95,147.76,171.46,160.27,159.96,172.06,170.92,154.2,154.66,123.59,132.78,150.3,150.23,152.06,169.22,174.17,170.09,138.32,122.44,149.46,148.42,133.8,137.54,146.75,162.72,145.77,124.63,136.92,156.01,150.17,135.85,142.4,177.28,161.49,144.44,142.2,156.23,177.79,168.86,130.01,170.47,166.97,172.79,171.41,168.41,175.88,175.32,143.75,0
89,148.63,147.96,153.78,155.49,158.53,140.41,134.32,147.37,123.29,140.77,157.3,143.22,137.84,152.09,148.68,134.09,124.31,140.2,148.97,140.18,143.06,164.4,183.01,172.74,139.09,132.57,135.87,153.21,160.91,176.43,185.12,164.94,158.86,123.01,119.62,138.13,154.74,165.59,170.0,161.68,168.27,138.14,129.35,135.9,144.35,138.99,132.83,158.55,149.8,145.77,154.23,152.95,162.93,168.85,152.16,153.69,135.37,140.55,160.48,158.29,157.51,159.49,175.79,174.46,0
90,148.76,147.3,152.49,163.54,145.89,150.13,172.13,169.7,167.3,142.0,120.46,113.6,106.54,131.25,171.08,171.01,182.68,173.9,147.91,124.98,122.27,134.68,161.91,167.59,142.7,154.25,155.04,173.38,183.84,166.56,162.26,164.01,125.34,146.17,139.46,148.85,180.41,185.53,166.76,143.35,127.21,132.29,143.63,117.69,127.22,153.8,166.95,172.53,136.31,151.61,147.06,119.45,112.21,147.43,172.25,177.13,129.3,133.52,150.46,150.61,139.99,141.35,154.78,153.95,0
91,149.07,162.87,135.28,109.56,120.13,148.6,149.28,142.19,120.19,101.61,97.047,96.251,125.8,164.67,177.53,170.66,135.39,118.56,112.87,109.1,131.35,156.35,155.13,157.56,162.69,160.22,157.56,139.73,118.59,121.3,125.53,145.0,149.2,145.79,147.13,129.39,130.16,133.66,100.9,116.78,113.89,114.46,128.9,137.63,157.14,153.71,110.99,121.09,130.13,134.61,169.3,186.41,168.03,149.4,111.55,114.36,137.15,151.6,180.6,175.67,154.18,123.14,105.21,104.68,0
92,149.16,159.59,147.41,169.8,193.9,156.92,126.11,122.03,149.39,164.1,161.91,166.4,187.77,181.48,126.49,120.57,129.84,138.44,155.09,175.62,193.13,184.93,155.85,141.29,107.18,121.11,148.31,168.58,188.43,190.77,165.69,167.73,128.02,121.9,120.2,144.35,165.67,163.98,162.34,169.52,174.54,173.2,156.33,136.06,129.77,126.78,142.41,157.95,176.63,175.4,187.13,173.84,133.98,146.14,146.48,140.43,172.63,157.64,159.47,164.87,159.79,159.08,173.48,159.73,0
93,149.21,137.43,156.44,154.06,140.48,141.96,118.49,99.158,149.9,134.67,152.56,169.35,161.35,131.85,115.43,103.52,144.84,128.78,129.76,139.84,162.81,174.15,168.42,132.93,120.92,114.79,122.69,144.46,165.34,180.99,207.08,176.34,144.29,131.18,121.78,132.22,163.18,176.45,201.76,180.29,165.11,146.09,123.39,121.97,136.59,149.76,175.15,168.05,146.82,121.61,129.97,161.49,142.79,113.6,139.28,166.6,156.07,153.28,134.67,151.03,152.93,126.02,130.41,129.24,0
94,149.77,138.18,153.52,176.27,164.91,165.52,144.47,155.11,141.52,161.83,161.64,150.3,152.78,169.86,150.82,144.92,169.91,165.91,151.31,150.98,147.61,162.46,152.05,136.36,181.51,174.05,146.98,152.44,155.84,150.2,138.64,132.49,148.19,160.4,158.6,146.74,155.07,163.19,153.0,135.42,142.9,129.74,150.57,152.29,157.94,162.04,155.23,149.33,156.47,124.8,133.34,146.75,163.06,143.85,132.31,145.93,146.28,119.83,116.15,148.66,159.57,142.31,137.25,144.4,0
95,149.85,197.26,212.93,193.14,175.32,152.48,156.08,183.14,128.93,169.68,217.95,209.42,189.03,166.06,139.41,156.41,150.59,142.25,177.95,179.08,176.04,179.59,151.09,132.53,164.86,158.77,148.75,142.84,146.08,174.85,164.53,147.22,147.99,163.53,151.68,148.14,145.15,153.18,171.96,172.28,123.5,164.9,178.71,171.85,172.56,141.0,125.46,154.22,134.51,154.16,162.24,156.03,163.77,170.18,137.94,145.82,115.44,115.39,121.98,126.11,151.69,179.51,173.78,141.31,0
96,150.64,120.79,131.47,156.19,162.4,126.69,126.23,152.49,181.22,166.18,132.36,141.8,145.96,137.12,134.44,138.59,173.51,176.67,144.12,137.97,139.07,157.39,168.42,162.96,185.68,160.15,135.16,125.09,133.93,167.21,187.81,184.04,177.46,156.3,141.12,151.52,155.14,163.7,177.25,167.17,154.52,148.45,142.42,154.95,180.73,174.63,157.63,151.1,192.96,166.29,147.18,144.26,162.93,152.74,144.13,147.78,198.43,184.26,158.17,157.83,162.32,159.27,145.81,148.87,0
97,150.82,135.82,141.14,163.06,182.83,173.3,165.6,172.29,175.31,159.26,162.98,152.45,139.33,152.47,167.64,187.6,180.22,155.65,160.82,156.52,153.1,169.02,181.59,178.83,150.33,154.1,177.97,195.27,173.02,159.49,175.58,185.63,164.07,169.82,181.67,196.27,172.31,158.47,163.37,184.72,183.85,184.81,162.1,169.51,184.79,186.69,160.55,161.12,173.76,187.14,151.4,152.39,177.2,196.06,183.32,159.23,170.44,159.44,140.67,154.19,180.99,194.33,197.17,178.4,0
98,150.83,140.97,169.61,174.5,164.36,155.39,161.23,166.15,138.22,162.65,180.96,181.16,149.19,133.76,134.47,141.66,159.22,155.18,170.36,183.34,146.1,121.38,116.13,131.41,193.42,184.94,200.42,179.68,142.42,105.98,97.85,130.95,194.42,174.97,165.43,147.17,111.8,108.71,108.71,124.94,173.63,189.67,182.66,154.75,130.94,135.52,142.6,121.15,153.48,195.49,205.38,195.85,182.03,157.99,152.2,115.83,137.12,180.74,195.71,177.99,172.36,178.39,162.22,136.17,0
99,151.51,153.1,152.55,163.24,158.44,167.79,183.68,146.25,141.83,162.07,168.81,178.15,167.0,143.87,168.63,174.93,140.85,164.95,164.09,167.48,181.23,152.52,157.13,168.44,132.38,167.67,166.74,161.13,194.76,172.44,141.08,146.44,147.14,165.72,165.66,149.46,157.24,176.73,177.79,161.79,144.12,163.22,178.92,166.92,137.63,170.41,185.51,177.54,165.06,159.67,170.01,159.88,141.59,162.54,175.45,188.13,156.79,160.45,160.8,153.29,136.76,149.06,166.97,170.04,0
100,151.6,150.2,160.81,171.2,170.26,172.12,143.3,138.08,132.05,126.92,123.17,136.52,160.75,173.27,153.6,144.01,147.59,157.66,140.28,128.22,163.7,176.39,168.24,143.68,174.68,183.81,179.63,165.89,175.94,176.48,165.56,142.71,143.58,165.89,182.5,196.54,181.71,171.35,171.28,148.38,128.34,170.96,177.36,191.39,184.49,171.84,170.84,146.54,141.38,151.4,176.52,192.86,176.03,153.25,160.24,167.25,142.83,139.56,161.54,169.65,159.08,155.89,153.99,161.26,0
