,_c0,_c1,_c2,_c3,_c4,_c5,_c6,_c7,_c8,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,_c49,_c50,_c51,_c52,_c53,_c54,_c55,_c56,_c57,_c58,_c59,_c60,_c61,_c62,_c63,Label
51,156.48,149.58,139.08,142.62,139.82,132.68,143.45,141.62,161.2,155.12,150.64,161.93,145.44,134.58,132.78,141.84,187.7,172.95,149.11,169.87,160.72,130.33,130.44,146.85,160.84,170.19,154.4,140.55,128.26,129.67,149.48,158.63,133.22,137.79,149.32,154.04,136.65,125.09,146.98,153.43,137.53,148.56,169.79,168.18,141.28,133.03,146.44,155.17,156.85,148.77,177.3,170.9,139.59,147.31,167.8,165.99,163.78,138.1,158.51,171.25,142.43,128.68,141.96,154.1,0
52,173.55,156.55,159.86,169.3,170.68,181.9,139.47,138.49,163.66,141.81,152.17,166.29,175.58,188.23,156.83,145.95,144.12,134.35,142.52,143.94,141.08,139.47,151.54,174.42,155.29,167.03,158.05,123.69,120.31,143.0,156.36,164.52,192.17,178.82,171.68,149.46,154.07,149.45,131.21,134.29,197.97,200.18,170.26,171.63,201.09,183.53,146.65,141.42,185.25,206.45,206.87,161.76,150.9,132.45,144.98,175.93,175.32,178.27,177.87,170.89,161.11,139.51,123.58,151.77,0
53,86.036,91.001,94.428,99.833,108.72,111.78,112.89,109.49,104.27,111.26,110.63,113.66,113.61,113.62,112.29,113.54,112.27,112.84,109.12,112.01,113.64,115.18,115.38,115.48,114.26,112.49,114.19,117.38,116.85,111.72,109.81,111.38,113.51,114.17,113.86,112.68,116.01,112.09,111.18,113.79,113.01,115.0,115.43,114.52,116.09,114.28,111.05,111.22,114.13,113.84,112.41,108.7,110.49,111.29,111.68,114.77,114.71,112.05,111.97,111.74,113.25,115.01,117.36,116.27,1
54,116.97,116.39,117.87,116.7,116.55,118.19,116.99,113.95,121.51,121.46,124.0,122.41,116.15,118.3,119.18,119.79,117.9,118.63,120.23,121.16,112.42,111.9,115.34,113.77,102.7,100.98,103.2,101.08,101.0,100.65,99.21,97.716,101.54,100.26,103.38,106.2,109.37,112.26,110.0,110.33,109.87,109.35,107.65,107.79,111.1,114.91,115.73,118.56,120.78,120.17,115.67,113.74,114.93,117.94,118.66,116.39,126.04,125.01,122.87,121.18,121.45,121.14,122.43,120.74,1
55,118.62,141.01,152.81,168.03,141.41,124.15,138.97,136.46,111.73,147.31,160.7,160.62,153.6,132.28,135.9,145.14,118.33,147.02,170.83,157.46,155.74,146.09,132.31,137.03,121.4,122.18,146.66,156.96,138.06,125.38,116.72,126.98,167.67,139.29,136.53,159.33,157.86,136.33,113.62,116.62,166.38,148.29,139.72,158.67,148.09,136.92,148.63,153.49,168.41,161.82,121.14,126.32,135.11,147.42,160.77,155.34,173.09,182.1,144.64,136.93,148.17,143.57,142.49,134.53,0
56,106.01,104.74,106.66,107.45,107.49,106.3,107.99,111.27,105.12,102.96,103.76,106.82,107.58,109.81,111.77,112.49,90.67,92.317,95.312,99.513,102.39,101.87,104.23,108.07,84.701,86.306,87.946,87.908,90.183,88.682,89.476,93.123,91.3,91.742,88.299,86.241,85.88,85.474,83.122,84.153,83.348,85.852,86.406,89.166,88.171,86.114,88.126,85.836,83.164,80.829,85.796,89.756,92.815,92.973,94.368,91.11,90.141,89.956,93.39,96.14,95.37,97.69,92.836,83.022,1
57,109.77,108.16,106.6,106.98,105.99,103.6,102.47,103.43,100.72,100.95,97.352,101.76,101.47,101.11,99.008,97.847,106.49,104.47,101.14,102.44,100.9,102.64,100.36,100.31,105.29,103.13,102.01,101.07,96.987,99.599,99.911,100.32,105.61,103.99,103.45,99.756,99.291,105.0,104.14,101.48,107.48,105.02,103.85,103.0,103.77,105.91,105.06,104.01,108.63,102.83,102.15,103.6,106.48,103.61,102.14,102.24,104.26,99.369,101.64,101.53,105.17,106.42,104.03,104.48,1
58,135.89,141.58,128.52,126.29,144.61,137.94,129.5,134.21,140.92,137.94,123.05,124.9,137.17,146.96,147.1,144.15,132.93,122.28,125.85,148.51,147.95,135.54,145.48,161.39,95.713,93.663,106.35,138.68,152.01,144.84,162.59,182.41,121.98,110.55,105.71,105.65,120.78,128.98,141.93,158.86,129.24,138.67,133.35,99.263,92.956,127.16,151.34,154.12,124.42,142.81,145.19,134.67,103.97,108.46,119.51,125.84,133.41,133.56,154.62,158.13,123.59,98.518,90.403,131.4,0
59,167.92,179.79,151.75,164.12,172.25,196.55,164.51,137.35,189.8,191.58,150.64,162.15,190.52,199.22,174.25,154.7,144.53,146.09,138.79,163.82,188.87,198.92,185.31,163.37,147.93,130.81,130.31,162.99,179.62,195.57,180.41,139.82,189.93,197.64,150.99,144.31,152.7,170.54,156.98,130.4,180.65,208.9,188.9,152.36,142.9,140.44,133.74,140.2,199.15,179.36,158.47,157.23,155.44,155.32,149.4,130.55,198.37,189.03,155.17,154.72,139.78,162.01,166.17,133.79,0
60,134.11,148.81,175.7,128.84,113.01,123.53,135.15,131.44,136.59,123.52,125.25,130.99,148.14,144.14,146.38,140.6,173.69,154.4,135.03,145.36,136.1,142.69,161.7,168.2,161.88,137.35,145.32,177.21,178.19,162.32,167.34,176.07,121.84,104.74,112.44,157.66,169.12,142.28,134.51,150.07,173.0,160.36,96.766,93.858,131.0,150.79,154.59,141.18,188.2,175.0,114.38,97.734,124.42,147.66,174.62,174.03,160.71,122.53,103.89,132.32,161.31,171.17,156.87,139.5,0
61,155.91,131.21,123.53,150.08,178.72,185.22,167.91,161.73,152.96,128.15,120.01,133.4,162.71,174.54,146.6,145.04,147.94,120.41,120.12,147.13,150.79,156.04,140.51,154.35,157.68,131.44,121.84,151.6,158.18,139.16,132.1,155.65,162.6,146.69,129.03,147.75,140.62,124.65,122.33,151.13,133.89,128.38,120.99,142.29,147.1,136.86,137.7,131.07,124.25,128.1,128.05,132.98,156.48,157.61,143.13,129.16,137.69,132.33,148.05,135.28,137.54,152.77,141.61,123.96,0
62,169.27,190.84,177.89,144.8,166.64,174.83,154.61,145.56,180.84,193.79,194.26,142.86,156.62,181.59,184.38,175.64,184.47,200.13,182.95,142.0,178.47,185.7,207.44,204.95,180.1,202.9,164.82,138.97,180.4,194.17,210.76,200.47,188.61,177.87,135.96,135.74,173.08,185.38,191.29,196.84,169.37,159.3,137.57,156.83,190.96,182.59,195.4,226.9,166.95,168.08,155.0,164.26,185.68,191.48,206.21,210.32,154.38,161.71,165.79,178.14,185.6,184.41,181.15,180.28,0
63,192.85,186.77,148.41,131.12,120.89,129.58,161.1,160.57,185.45,201.9,170.12,137.03,143.92,119.7,127.45,162.85,182.02,184.29,176.84,156.02,135.43,111.72,120.91,160.43,156.23,162.5,161.24,163.1,157.67,97.491,95.029,134.11,154.58,174.74,191.48,181.53,135.79,115.26,129.47,133.01,147.48,169.11,190.46,187.45,164.89,166.85,176.75,174.88,172.29,162.24,162.58,165.47,152.97,165.22,183.52,178.22,180.96,161.9,154.13,157.55,149.86,167.93,195.73,203.65,0
64,82.015,85.758,84.018,82.694,83.049,85.239,86.221,88.613,85.194,86.094,86.978,89.867,89.234,87.341,89.427,93.639,86.125,86.898,84.828,82.367,83.452,86.885,92.051,95.666,70.406,75.702,82.947,84.318,83.709,86.763,91.937,96.531,77.982,74.179,69.151,70.211,76.695,84.517,89.321,93.841,86.129,77.388,73.666,73.661,76.349,77.245,79.621,81.107,84.318,81.047,80.871,83.734,87.275,87.508,83.978,86.371,90.968,89.861,91.702,91.727,91.874,91.415,86.905,86.849,1
65,63.378,63.595,63.858,61.815,61.629,62.566,62.57,64.905,57.152,58.059,57.815,56.438,53.845,53.752,57.13,57.936,54.226,55.663,55.857,54.798,56.071,56.472,55.794,57.968,52.554,53.585,55.033,54.103,53.413,54.74,55.233,58.207,54.962,53.697,57.577,60.624,57.058,56.336,57.644,59.656,53.182,51.636,51.886,52.419,51.597,49.435,52.016,51.513,52.919,52.339,51.62,50.307,47.823,47.996,48.068,47.957,63.433,61.207,59.92,59.63,61.318,58.562,59.873,61.742,1
66,106.23,105.65,104.47,103.0,104.9,104.81,100.56,96.497,109.86,106.26,102.55,102.23,100.6,98.638,96.241,90.858,107.2,107.7,105.41,105.12,103.97,101.7,97.747,91.528,108.55,107.48,108.85,108.63,106.95,105.03,102.04,99.745,103.0,102.19,101.27,102.83,101.44,103.43,103.88,101.14,106.91,105.35,106.6,108.37,108.79,110.57,107.99,101.19,96.567,96.614,95.301,93.452,95.582,94.604,91.426,89.805,103.85,102.81,102.77,103.67,106.05,102.45,99.117,102.13,1
67,148.36,163.18,156.03,130.08,152.28,165.63,137.62,121.28,143.38,165.46,170.89,146.89,156.9,177.59,180.83,150.1,124.31,165.47,187.44,176.26,150.85,141.4,143.64,165.17,112.04,148.87,182.96,185.46,165.67,167.74,151.93,146.49,126.75,132.37,149.13,139.32,137.9,156.0,168.23,157.84,157.9,154.5,144.46,114.61,127.24,154.5,192.42,203.32,177.71,184.98,166.47,127.88,129.26,148.18,175.63,204.48,170.68,167.5,164.78,160.35,159.5,152.39,153.93,164.55,0
68,161.22,163.05,157.33,149.46,151.99,125.92,125.03,151.34,147.85,169.44,178.74,138.98,116.35,113.95,133.91,175.55,127.85,142.09,152.47,116.45,98.461,117.32,139.51,165.02,129.36,126.42,117.07,100.61,127.5,149.15,151.97,156.86,136.3,153.55,128.67,121.21,150.75,148.56,134.33,130.45,128.19,153.42,150.63,135.11,133.19,118.25,112.7,134.41,149.14,161.88,143.03,120.95,98.669,84.009,101.62,135.9,154.23,148.58,156.54,155.16,120.25,97.02,128.29,148.91,0
69,80.818,77.559,76.687,78.915,79.628,81.31,84.631,83.818,86.07,86.819,86.867,85.1,81.47,81.463,81.005,82.873,84.684,85.363,89.125,84.565,83.767,85.255,85.211,84.882,83.605,83.763,84.319,83.627,83.6,86.084,87.163,86.868,80.801,79.481,80.507,81.585,82.152,83.517,82.274,83.9,68.8,67.541,68.016,68.712,68.451,68.714,73.053,72.381,61.054,62.948,62.569,60.688,62.17,64.627,68.051,68.334,56.689,59.613,60.143,59.959,62.389,63.302,66.466,64.982,1
70,112.15,108.82,103.43,105.56,107.15,107.41,110.06,110.43,108.13,105.27,103.66,103.41,104.31,105.27,106.42,106.09,106.56,103.33,106.36,104.63,107.8,110.15,106.64,106.3,105.03,102.97,106.19,107.54,105.55,102.28,103.99,107.26,98.95,99.639,102.25,102.93,100.24,99.95,101.33,104.86,97.691,99.821,101.61,102.78,103.77,101.62,103.72,108.08,104.95,102.23,103.31,101.49,100.83,105.7,104.26,107.96,103.35,102.93,101.14,105.02,103.85,103.17,103.76,105.79,1
71,125.23,112.58,105.16,121.97,154.98,167.78,168.37,177.65,90.76,81.208,89.219,108.57,148.04,174.66,180.75,176.12,105.9,115.11,129.34,143.65,156.06,159.07,142.53,143.65,160.55,155.43,143.24,143.38,161.2,149.08,122.88,134.32,162.9,157.73,119.34,136.37,176.47,183.89,146.38,130.22,162.69,131.25,116.99,143.23,156.79,140.64,139.84,138.62,127.31,101.3,146.1,179.15,170.36,134.65,145.46,157.62,159.26,124.91,149.39,155.89,172.02,187.59,164.62,157.16,0
72,161.12,166.24,156.02,140.94,149.27,148.98,127.53,119.75,162.51,180.01,166.64,142.83,153.88,152.72,127.57,132.16,151.62,172.38,177.18,164.29,134.14,119.43,125.17,138.12,127.35,135.45,161.8,165.93,148.04,118.85,128.86,123.91,109.86,130.16,159.11,161.15,166.86,137.91,116.15,111.78,108.05,127.63,146.95,137.75,149.8,148.91,120.42,116.4,137.96,136.59,132.28,123.99,149.82,149.27,127.38,128.61,159.47,153.98,130.59,118.91,119.01,119.86,127.76,128.9,0
73,164.36,160.46,170.35,188.15,173.68,141.25,153.17,162.21,127.9,139.95,163.33,173.68,152.86,119.26,102.95,126.94,106.67,129.88,172.12,191.77,180.42,134.25,84.683,114.15,140.97,131.43,143.78,168.08,172.88,157.49,126.43,136.61,128.41,117.07,122.84,159.07,191.21,194.75,165.58,134.3,112.16,131.48,122.11,139.06,159.31,159.77,170.44,170.5,103.07,119.57,109.47,117.63,121.85,137.25,176.16,203.03,131.36,113.76,111.51,140.6,156.71,138.62,161.48,184.07,0
74,95.949,94.569,90.742,90.999,94.903,94.494,96.644,93.232,95.155,93.274,92.611,89.791,87.856,87.763,85.115,85.536,91.028,89.656,86.663,85.402,89.089,92.678,91.615,92.434,99.892,96.535,86.463,79.153,84.372,96.309,108.57,110.13,90.787,92.441,88.544,87.185,96.008,104.54,112.14,112.05,89.498,87.702,91.725,99.865,112.03,115.9,118.02,115.63,94.014,98.583,103.29,110.45,114.49,116.84,113.84,110.39,110.06,111.1,111.11,110.82,113.37,113.35,116.82,118.62,1
75,110.43,111.54,110.85,114.1,111.24,109.54,111.08,109.69,104.72,104.26,103.97,106.3,104.6,103.11,106.39,107.77,103.58,98.419,98.284,102.99,104.62,109.19,109.78,112.75,98.791,95.477,95.603,98.281,93.99,94.386,94.726,96.727,108.28,105.68,103.4,98.84,93.971,91.155,88.645,92.528,120.04,117.96,115.59,104.68,97.5,94.724,94.543,95.671,109.44,101.95,98.542,96.04,93.702,92.253,91.094,92.635,109.64,105.94,103.14,99.388,94.294,95.272,95.581,93.629,1
76,152.11,151.32,144.22,134.61,127.87,142.69,153.38,148.3,170.7,167.11,143.82,113.83,123.48,143.96,150.84,147.22,149.27,134.48,125.0,129.87,163.5,165.68,157.5,162.99,130.55,123.52,128.35,143.57,169.52,173.91,163.32,161.85,125.71,126.33,153.2,160.17,166.36,167.0,165.73,167.88,115.15,133.7,153.72,174.99,163.02,156.64,175.33,171.76,113.62,119.78,136.25,155.01,147.85,145.64,149.74,142.89,141.65,140.63,125.43,139.5,156.79,170.51,167.78,138.11,0
77,158.9,138.3,155.44,158.0,160.21,178.36,185.3,162.05,146.52,141.42,165.58,174.83,164.62,180.09,192.16,183.61,154.21,133.56,154.73,172.79,175.53,171.63,188.98,187.56,172.39,152.35,127.28,139.13,159.52,161.07,176.38,191.06,185.59,198.41,165.03,141.55,140.85,170.83,181.89,164.36,158.51,169.09,161.98,167.56,153.07,154.87,179.14,174.92,149.94,138.37,162.59,165.38,145.18,146.2,158.63,160.21,165.5,151.83,155.49,148.63,135.65,140.34,165.44,167.95,0
78,99.534,101.09,102.31,101.93,99.111,100.07,97.954,99.923,103.01,101.91,101.51,100.28,100.77,96.994,98.314,97.192,101.44,100.86,100.38,101.15,98.216,96.77,94.213,93.475,88.657,91.275,92.699,92.899,95.129,96.802,94.664,93.954,97.648,97.994,100.16,101.54,102.92,105.11,102.27,102.75,106.32,106.06,108.21,109.49,111.37,108.51,105.6,102.43,104.26,107.1,107.15,105.6,105.85,104.28,101.85,100.51,98.229,102.68,102.7,102.86,104.07,98.71,97.104,98.359,1
79,133.0,151.61,179.61,183.22,133.95,137.14,148.63,118.06,159.22,152.82,169.68,178.07,146.81,148.98,153.61,124.16,149.83,168.9,190.56,186.99,151.54,142.2,143.69,139.04,153.05,189.29,206.17,215.97,168.7,138.54,153.02,164.36,156.57,175.06,182.67,195.11,176.53,156.32,154.56,163.11,150.56,174.35,191.65,188.03,172.8,141.53,129.26,148.73,155.53,168.19,173.47,172.07,174.26,176.43,172.81,161.19,145.33,148.92,142.89,147.11,176.59,182.1,194.9,179.83,0
80,140.26,133.99,156.01,179.8,206.58,200.85,151.7,111.9,129.7,136.72,149.09,174.53,201.0,194.58,161.55,101.1,163.46,153.6,146.68,175.79,187.39,170.28,141.98,114.53,186.3,175.41,158.65,177.47,185.51,151.64,140.85,152.38,162.61,175.5,153.3,144.15,163.82,151.52,146.45,136.82,125.54,145.59,127.33,113.81,128.44,161.64,182.6,154.8,105.9,147.7,142.97,116.79,112.22,145.13,168.49,152.12,140.88,148.89,159.45,159.33,136.03,126.29,130.13,151.35,0
81,109.55,107.46,106.04,99.416,93.959,97.062,101.35,100.38,106.23,105.7,104.95,104.48,100.8,100.96,102.98,106.03,102.93,103.01,100.4,100.86,101.07,100.44,102.16,103.95,105.52,105.13,103.06,99.554,101.85,102.37,103.32,105.55,111.9,113.35,114.11,111.3,108.33,106.99,103.49,105.94,112.82,112.58,112.99,112.89,111.29,108.56,108.53,109.04,110.17,109.49,109.94,108.0,105.91,102.5,105.77,106.09,112.49,112.12,109.38,108.43,105.92,106.58,107.82,109.39,1
82,124.63,123.16,124.79,127.88,127.95,127.59,131.98,128.27,128.52,127.66,126.32,123.25,124.53,125.45,125.2,123.81,126.68,130.46,129.32,124.61,124.51,125.83,125.12,122.61,127.15,128.99,131.65,130.46,130.96,131.3,132.21,128.27,114.22,116.39,114.84,117.1,115.12,114.17,114.99,114.62,91.348,96.121,99.129,100.04,98.126,95.181,95.191,97.366,108.49,112.91,116.33,116.18,116.08,110.52,108.12,108.53,126.34,128.01,128.24,127.6,127.01,123.94,123.54,122.93,1
83,127.26,127.13,119.7,119.47,115.38,114.59,118.06,121.42,123.12,121.95,120.95,116.11,117.22,116.43,115.49,117.85,105.81,104.04,104.76,104.88,107.09,107.4,101.82,100.06,104.75,103.46,104.75,107.77,111.7,112.22,107.68,104.7,110.28,111.38,112.28,110.37,109.4,110.21,112.64,112.71,112.34,115.12,113.41,113.54,115.38,110.99,107.13,110.82,116.72,115.09,114.83,113.88,111.61,106.43,105.13,107.09,107.29,104.37,101.53,98.458,92.449,90.702,86.71,86.068,1
84,89.019,89.883,88.644,87.532,86.772,87.577,84.972,83.631,85.737,84.791,84.293,84.123,84.218,85.378,83.648,81.205,84.447,82.079,78.995,79.022,79.243,82.784,80.695,78.745,77.137,78.494,78.534,79.776,74.665,76.081,70.866,71.208,78.527,80.782,80.071,76.814,68.602,69.009,62.781,59.887,80.334,81.641,80.21,74.295,70.553,70.233,70.26,64.294,81.273,83.61,81.918,75.64,74.056,76.035,77.879,74.305,76.557,78.449,81.733,83.173,83.678,80.616,76.33,77.824,1
85,110.38,111.03,112.78,113.07,114.94,118.05,121.22,123.69,109.97,112.4,112.33,108.78,107.66,113.43,119.73,116.96,111.83,111.31,108.51,107.01,108.22,113.7,115.9,116.03,108.99,109.64,107.31,107.68,111.93,112.77,113.98,109.77,109.12,109.67,102.59,103.26,109.61,110.11,108.72,105.53,103.3,101.49,101.24,107.77,113.97,112.87,110.86,108.24,110.11,108.77,109.77,107.94,108.52,109.61,113.81,115.5,107.89,105.13,106.0,108.23,109.69,111.03,116.24,115.72,1
86,190.25,191.04,160.36,164.88,198.53,169.21,129.65,122.83,173.23,177.9,164.85,173.93,179.09,145.7,112.56,110.45,168.32,187.49,203.59,199.48,182.3,131.58,91.467,107.76,153.47,173.23,175.87,159.82,158.3,183.78,186.68,136.56,138.94,159.3,178.01,159.64,142.18,170.2,194.54,168.21,148.42,188.81,211.4,218.11,191.7,160.93,152.62,153.34,129.95,158.98,168.67,172.44,185.07,167.57,154.86,165.39,153.46,129.35,118.15,140.72,179.37,183.41,173.68,164.06,0
87,120.9,121.85,119.21,118.03,121.31,120.29,119.29,119.04,124.12,123.02,120.55,119.05,120.43,120.66,122.04,121.25,124.8,122.65,123.3,120.32,121.62,118.7,117.95,118.34,122.03,122.25,122.56,122.87,124.98,125.7,126.5,126.17,124.27,122.37,120.96,122.16,119.91,123.15,125.51,125.41,126.86,124.98,122.89,125.78,123.76,122.48,125.58,126.02,125.92,121.84,118.73,124.4,123.55,123.53,122.55,121.3,126.0,127.0,127.24,129.71,129.29,129.22,128.41,128.55,1
88,151.51,153.1,152.55,163.24,158.44,167.79,183.68,146.25,141.83,162.07,168.81,178.15,167.0,143.87,168.63,174.93,140.85,164.95,164.09,167.48,181.23,152.52,157.13,168.44,132.38,167.67,166.74,161.13,194.76,172.44,141.08,146.44,147.14,165.72,165.66,149.46,157.24,176.73,177.79,161.79,144.12,163.22,178.92,166.92,137.63,170.41,185.51,177.54,165.06,159.67,170.01,159.88,141.59,162.54,175.45,188.13,156.79,160.45,160.8,153.29,136.76,149.06,166.97,170.04,0
89,152.31,147.96,137.13,161.39,174.79,188.97,175.11,138.13,158.7,189.7,185.69,176.9,162.12,165.68,179.17,142.09,166.59,190.99,190.1,199.78,181.33,157.68,164.45,145.85,155.97,179.16,194.98,200.92,186.16,174.04,161.95,133.32,133.75,145.07,138.85,144.73,164.01,179.38,179.51,144.84,137.49,145.6,138.12,129.51,140.37,143.67,153.65,143.66,165.37,158.99,173.89,182.77,152.25,116.54,125.86,139.78,199.62,175.32,163.37,205.64,183.89,112.12,117.03,130.79,0
90,93.011,93.32,89.896,90.446,91.672,89.971,91.453,88.859,86.955,87.837,84.966,84.4,80.044,79.028,79.067,77.892,70.176,70.364,70.91,69.962,70.398,75.12,77.896,76.692,72.062,73.07,72.681,73.753,76.783,83.863,88.404,89.324,85.702,86.097,91.06,94.334,92.729,91.672,91.874,92.919,90.123,93.373,93.564,92.02,93.515,94.119,91.793,92.253,90.388,87.942,89.995,89.477,89.045,87.895,83.342,83.931,81.22,82.386,78.941,81.152,82.487,79.494,79.383,77.654,1
91,106.24,109.6,108.31,104.36,102.09,101.23,101.67,102.64,113.57,113.15,111.59,109.84,107.02,108.67,104.67,102.95,108.46,108.41,108.26,107.66,106.4,108.86,109.45,108.79,109.22,110.11,111.33,109.65,106.98,107.71,110.37,109.88,113.91,112.88,111.86,109.05,108.39,110.01,114.01,116.86,113.22,112.07,109.63,107.2,105.49,106.79,108.88,109.98,111.44,108.29,109.32,106.04,105.08,105.65,104.73,106.37,108.23,109.15,105.59,105.92,108.32,106.93,108.72,111.67,1
92,120.62,132.57,138.06,149.39,152.43,159.77,149.91,169.01,134.61,146.28,141.25,140.08,157.56,171.3,159.81,159.96,152.25,161.24,160.75,147.72,152.38,154.71,152.81,163.88,149.13,149.71,154.51,149.62,152.73,160.79,146.45,164.41,155.19,117.48,132.12,150.0,167.19,169.74,128.57,146.44,184.0,152.75,123.92,131.99,147.04,135.42,115.83,143.16,167.18,171.62,165.49,159.89,149.29,128.16,128.47,142.45,174.21,163.82,157.78,170.24,181.06,173.19,161.21,158.46,0
93,132.09,147.67,147.66,157.16,173.22,170.73,166.55,178.7,115.44,154.02,181.77,164.49,156.49,162.15,164.44,186.43,153.19,166.12,171.32,174.47,147.34,132.61,135.62,145.68,187.14,197.16,152.0,148.7,142.45,140.74,146.7,143.98,173.38,178.66,151.16,166.49,161.44,146.24,162.52,161.47,132.5,127.89,136.11,161.83,170.58,151.16,159.79,170.17,143.79,136.89,140.36,149.61,182.17,189.02,172.34,149.46,159.98,136.16,130.56,148.94,185.07,200.95,199.62,170.18,0
94,146.43,115.29,91.89,101.6,103.94,91.253,111.95,130.57,152.72,145.33,121.44,98.728,107.05,119.23,128.95,147.07,157.19,164.81,137.46,143.16,173.3,188.19,168.67,127.14,159.57,180.75,177.07,148.78,162.46,185.2,174.41,121.93,134.76,145.69,148.75,118.61,114.8,136.91,132.45,139.7,143.43,111.55,121.5,100.81,83.958,97.055,109.9,161.39,200.3,154.31,125.77,125.07,104.6,101.07,117.65,139.81,199.29,194.52,168.12,135.44,103.8,93.019,103.23,111.78,0
95,73.437,69.488,66.773,67.73,68.179,64.515,67.015,70.687,72.038,68.87,70.028,70.677,69.542,64.412,63.364,64.291,71.38,71.972,71.589,68.949,70.073,69.994,68.55,68.395,73.861,73.838,70.697,73.145,72.105,73.368,71.548,71.327,68.839,66.703,66.154,69.202,72.049,72.774,74.415,74.534,67.585,67.377,64.683,64.934,67.764,71.258,76.632,75.332,65.252,63.24,63.112,59.197,61.573,64.335,71.601,70.654,61.053,61.004,66.349,67.866,69.177,66.306,68.699,70.938,1
96,120.33,118.93,117.89,119.65,113.59,117.41,118.83,118.72,113.32,111.49,114.53,117.16,121.28,118.14,119.08,121.98,115.74,115.12,118.92,119.45,121.77,122.29,120.12,118.99,123.48,122.65,124.3,123.59,123.0,125.09,126.59,121.45,121.75,119.73,120.29,121.03,120.84,117.5,118.45,116.21,118.68,122.06,121.19,122.36,122.14,120.9,117.44,116.37,112.51,113.96,114.4,112.5,110.43,108.98,108.69,104.15,98.76,97.295,101.08,103.75,109.62,110.28,106.85,108.4,1
97,138.76,131.89,131.16,145.89,160.41,140.21,123.06,155.49,151.38,154.46,138.22,142.66,141.39,148.41,123.22,122.11,153.61,165.85,153.37,142.47,155.26,160.32,140.78,118.82,177.42,163.31,141.05,127.43,140.86,153.87,142.52,111.88,166.1,144.01,132.53,119.77,123.11,145.07,166.75,175.89,141.18,141.38,150.31,138.78,140.67,160.76,166.94,174.81,122.4,136.94,141.87,132.77,130.23,155.77,153.48,139.63,113.76,110.84,111.96,116.77,135.31,160.72,160.82,159.58,0
98,153.89,174.8,159.83,154.61,171.51,182.87,173.83,169.95,166.32,180.48,168.5,158.63,177.18,185.62,182.79,172.37,161.36,177.35,186.1,177.67,158.81,169.1,180.27,158.44,138.24,157.0,160.7,167.56,162.0,155.3,165.5,174.37,133.6,133.39,146.0,167.16,159.99,138.1,153.31,181.35,157.57,153.74,168.33,168.03,152.24,136.22,143.78,163.55,166.04,169.4,178.9,181.85,166.84,159.32,140.52,144.55,147.81,166.11,187.84,193.08,197.32,179.47,146.46,149.98,0
99,76.622,75.062,71.983,72.547,73.455,75.036,75.384,76.936,80.97,80.272,80.93,81.632,82.849,82.561,84.587,87.003,74.221,77.174,77.241,80.075,82.0,83.12,83.679,86.877,79.371,78.52,75.37,77.51,81.01,79.982,80.073,81.003,81.335,80.806,79.689,80.453,80.907,75.55,76.379,76.894,76.543,77.54,77.518,80.206,78.638,77.724,77.41,76.256,72.48,71.58,70.93,71.481,71.968,73.167,75.281,71.734,61.143,59.319,57.797,57.339,60.678,60.283,59.798,58.464,1
100,91.347,93.512,92.822,94.504,91.079,89.161,90.44,87.412,96.105,94.163,94.986,92.882,91.344,91.101,89.056,85.958,96.132,92.221,90.238,85.489,82.461,85.644,84.929,81.483,86.963,84.178,81.886,81.158,84.183,83.667,85.499,82.06,79.107,78.346,78.044,79.586,83.911,87.406,89.04,89.232,80.42,79.26,80.028,80.685,82.455,84.348,86.486,86.755,80.323,77.391,77.919,76.56,79.941,83.619,83.024,81.958,69.721,70.58,68.596,66.415,67.215,72.345,72.088,70.686,1
